HYD_YEAR,Q
3741,7611.01
3742,2843.55
3743,8971.84
3744,6912.47
3745,7767.13
3746,11946.4
3747,3716.91
3748,7093.05
3749,8616.48
3750,5802.91
3751,7650.7
3752,12787.32
3753,4761.1
3754,4747.87
3755,5330.1
3756,3522.74
3757,11756.0
3758,12415.4
3759,4102.94
3760,3284.44
3761,5151.02
3762,6911.25
3763,7719.19
3764,4949.24
3765,9722.35
3766,4601.33
3767,3850.11
3768,12194.94
3769,7892.66
3770,9427.45
3771,7390.25
3772,5684.35
3773,8504.98
3774,4827.58
3775,5093.52
3776,8685.89
3777,9120.69
3778,7417.43
3779,6217.38
3780,7785.34
3781,6980.67
3782,3868.01
3783,5773.76
3784,10730.6
3785,9217.48
3786,2481.68
3787,3421.69
3788,4782.41
3789,8047.41
3790,6730.64
3791,3256.57
3792,6362.74
3793,5948.46
3794,5065.42
3795,7676.57
3796,5636.69
3797,5141.45
3798,8530.46
3799,6212.1
3800,3446.4
3801,3573.1
3802,8216.88
3803,8574.73
3804,10218.53
3805,6109.73
3806,15555.16
3807,4951.96
3808,6423.15
3809,3937.53
3810,5750.14
3811,2628.15
3812,4423.65
3813,4859.6
3814,4834.04
3815,4796.08
3816,3579.69
3817,4731.12
3818,5656.24
3819,6765.96
3820,5477.45
3821,4030.61
3822,9028.54
3823,4974.19
3824,6930.85
3825,3682.95
3826,2768.75
3827,6183.02
3828,4653.87
3829,4839.23
3830,4133.55
3831,10041.3
3832,7122.8
3833,7007.39
3834,12056.15
3835,8913.07
3836,4825.66
3837,8468.58
3838,2098.15
3839,7408.51
3840,8802.06
3841,6066.59
3842,9275.67
3843,5188.74
3844,4417.13
3845,7991.29
3846,3807.25
3847,3783.95
3848,7121.08
3849,5765.18
3850,3604.54
3851,6102.34
3852,6288.33
3853,6611.58
3854,5776.74
3855,8000.06
3856,8321.47
3857,7078.54
3858,5895.52
3859,9591.1
3860,3321.72
3861,4361.92
3862,6239.34
3863,4980.33
3864,7406.44
3865,6838.72
3866,4128.0
3867,4818.92
3868,9094.91
3869,5607.09
3870,3146.59
3871,2734.89
3872,5558.59
3873,4995.71
3874,11320.08
3875,9644.91
3876,6803.51
3877,3312.81
3878,6924.59
3879,7898.49
3880,3497.62
3881,6492.2
3882,11687.21
3883,3299.64
3884,7998.42
3885,10708.08
3886,6882.19
3887,5958.22
3888,3605.95
3889,2954.35
3890,6447.45
3891,6540.23
3892,4203.83
3893,5591.99
3894,4123.72
3895,6274.75
3896,4912.63
3897,6437.03
3898,5485.01
3899,3707.89
3900,6518.87
3901,5517.48
3902,4195.92
3903,5000.25
3904,8851.72
3905,5732.87
3906,10351.73
3907,14140.85
3908,7824.26
3909,7170.74
3910,4079.05
3911,6532.42
3912,6370.97
3913,4995.93
3914,3538.06
3915,5238.43
3916,7793.02
3917,5069.43
3918,6231.16
3919,8412.8
3920,4852.98
3921,3872.35
3922,7811.03
3923,8983.72
3924,3995.21
3925,4697.09
3926,7682.78
3927,7815.36
3928,4364.34
3929,5968.58
3930,4286.88
3931,7090.85
3932,5927.57
3933,6930.04
3934,7437.86
3935,6893.28
3936,6783.91
3937,3007.5
3938,6998.75
3939,12956.35
3940,8226.46
3941,4890.08
3942,6228.64
3943,6336.47
3944,11372.79
3945,5113.25
3946,9414.79
3947,3418.98
3948,5856.82
3949,3248.77
3950,5072.27
3951,9087.49
3952,3929.9
3953,4806.71
3954,5886.32
3955,5389.36
3956,5705.25
3957,5027.34
3958,8254.14
3959,13080.11
3960,7192.63
3961,6341.44
3962,11225.26
3963,4514.96
3964,4071.7
3965,3934.44
3966,3670.06
3967,9014.64
3968,5591.01
3969,5365.85
3970,5765.01
3971,4781.28
3972,4874.36
3973,4823.61
3974,3864.6
3975,3114.92
3976,9379.41
3977,11526.07
3978,11413.08
3979,10119.85
3980,6354.61
3981,5440.62
3982,6486.95
3983,7510.79
3984,5805.34
3985,8981.73
3986,5544.23
3987,14933.17
3988,5786.8
3989,11011.88
3990,6277.8
3991,3738.33
3992,5203.63
3993,5477.91
3994,8089.23
3995,4285.33
3996,3250.39
3997,8133.8
3998,5108.38
3999,4274.34
4000,3147.82
4001,3837.13
4002,4647.47
4003,5547.22
4004,7429.19
4005,5273.95
4006,4860.76
4007,4932.01
4008,8357.95
4009,5715.84
4010,7362.99
4011,5292.13
4012,9894.62
4013,5526.24
4014,6651.35
4015,3721.18
4016,10180.66
4017,7205.55
4018,3957.24
4019,8305.88
4020,8094.25
4021,5211.03
4022,10887.11
4023,4440.65
4024,7244.22
4025,12224.58
4026,8349.69
4027,8704.23
4028,5248.62
4029,12736.0
4030,7882.36
4031,7409.5
4032,7879.19
4033,8384.09
4034,11917.88
4035,3555.61
4036,7782.94
4037,7531.09
4038,4487.4
4039,3213.3
4040,8721.86
4041,6214.59
4042,5681.18
4043,5270.43
4044,11631.22
4045,2381.11
4046,4068.47
4047,4622.43
4048,4965.06
4049,6708.03
4050,8058.38
4051,8256.57
4052,6247.29
4053,2434.11
4054,5331.09
4055,8676.42
4056,9183.79
4057,6506.29
4058,7635.6
4059,5660.67
4060,5111.25
4061,4697.82
4062,6378.75
4063,7696.88
4064,6024.91
4065,4126.15
4066,8085.66
4067,7886.27
4068,12555.85
4069,11896.68
4070,12047.8
4071,8126.18
4072,6438.17
4073,2884.58
4074,2566.45
4075,5431.75
4076,6549.65
4077,5231.35
4078,4171.75
4079,3076.35
4080,8817.6
4081,7805.85
4082,7388.62
4083,10830.77
4084,6557.19
4085,2739.62
4086,4225.02
4087,7519.52
4088,4491.89
4089,4271.98
4090,8394.99
4091,6871.31
4092,5244.02
4093,10176.96
4094,7542.1
4095,8002.09
4096,4665.7
4097,7551.45
4098,4568.87
4099,5938.14
4100,6144.14
4101,6957.31
4102,2627.53
4103,6254.55
4104,5998.68
4105,4794.77
4106,6613.48
4107,5283.29
4108,8726.4
4109,5475.58
4110,7339.01
4111,3232.1
4112,10034.82
4113,3981.49
4114,5835.5
4115,5430.44
4116,5379.17
4117,15679.18
4118,10831.3
4119,9902.27
4120,10453.64
4121,3604.84
4122,10317.63
4123,3206.53
4124,10755.72
4125,2879.7
4126,7668.82
4127,9303.82
4128,5991.96
4129,4470.77
4130,8310.46
4131,5771.75
4132,7485.38
4133,4597.37
4134,8650.71
4135,8094.65
4136,3425.5
4137,4190.34
4138,4931.14
4139,8262.26
4140,7577.95
4141,6116.11
4142,5618.67
4143,5726.28
4144,4269.43
4145,7778.56
4146,6963.37
4147,6485.63
4148,7693.73
4149,3977.71
4150,6514.96
4151,6757.93
4152,8045.3
4153,7567.28
4154,7531.93
4155,12643.6
4156,7108.04
4157,6234.21
4158,5140.46
4159,5972.16
4160,8255.62
4161,5594.75
4162,3637.99
4163,7857.15
4164,4587.65
4165,8403.11
4166,3385.21
4167,5083.37
4168,4480.03
4169,4608.94
4170,11082.81
4171,6375.07
4172,5619.57
4173,6148.3
4174,5584.35
4175,5476.85
4176,7568.82
4177,1621.16
4178,10632.34
4179,5364.41
4180,5989.98
4181,7738.48
4182,5226.92
4183,3757.19
4184,13837.48
4185,6610.22
4186,12079.66
4187,5602.02
4188,4125.34
4189,6143.01
4190,4079.13
4191,11055.17
4192,4345.59
4193,7476.56
4194,5081.12
4195,5194.67
4196,6608.91
4197,2419.24
4198,3424.19
4199,2766.2
4200,5152.29
4201,4859.43
4202,6531.81
4203,6594.78
4204,9815.55
4205,5562.32
4206,8231.69
4207,11195.76
4208,6426.54
4209,2585.82
4210,9546.05
4211,7638.25
4212,7058.69
4213,4246.35
4214,3809.11
4215,7868.84
4216,6778.75
4217,5691.85
4218,5316.41
4219,5224.01
4220,6453.66
4221,3583.72
4222,7637.93
4223,7666.65
4224,5382.93
4225,4544.17
4226,2591.45
4227,6916.42
4228,2424.58
4229,2299.24
4230,8455.75
4231,4666.62
4232,6709.56
4233,5537.08
4234,6740.8
4235,5331.84
4236,6574.8
4237,6587.8
4238,3223.17
4239,7121.6
4240,5314.22
4241,7151.54
4242,4650.76
4243,6456.04
4244,2980.56
4245,9077.32
4246,6972.46
4247,5863.71
4248,12920.26
4249,9663.3
4250,5353.11
4251,3209.18
4252,7421.59
4253,6311.31
4254,9835.17
4255,8453.31
4256,6729.72
4257,5205.56
4258,4948.09
4259,14486.69
4260,4115.8
4261,7265.84
4262,6013.62
4263,3998.19
4264,11685.22
4265,3017.52
4266,5923.65
4267,5285.38
4268,6925.16
4269,9538.98
4270,7014.32
4271,5122.4
4272,11208.95
4273,7566.03
4274,4337.29
4275,5577.45
4276,5033.65
4277,3223.39
4278,4524.13
4279,6779.33
4280,7580.29
4281,2956.31
4282,5783.16
4283,4100.36
4284,4778.98
4285,5590.34
4286,3926.63
4287,6705.01
4288,3711.32
4289,9083.09
4290,10896.46
4291,7974.19
4292,9019.59
4293,5609.15
4294,5318.68
4295,4868.88
4296,5653.51
4297,5727.26
4298,4753.2
4299,12385.1
4300,10077.79
4301,5698.01
4302,9055.69
4303,6601.08
4304,5570.97
4305,4547.82
4306,6496.93
4307,10609.74
4308,6646.2
4309,3468.02
4310,2697.57
4311,2538.62
4312,9039.78
4313,3104.54
4314,8000.27
4315,6790.23
4316,4865.17
4317,4741.65
4318,5058.54
4319,7017.66
4320,4448.89
4321,8040.84
4322,5931.12
4323,5864.47
4324,5883.91
4325,2358.53
4326,8779.37
4327,10252.89
4328,8402.77
4329,6813.22
4330,5993.01
4331,8522.0
4332,9312.75
4333,4959.75
4334,6185.17
4335,10030.42
4336,3633.57
4337,7339.89
4338,2157.06
4339,2235.7
4340,9823.66
4341,6555.54
4342,7570.46
4343,5080.17
4344,6042.46
4345,8967.66
4346,8456.3
4347,6106.77
4348,8075.23
4349,9607.31
4350,7003.01
4351,5649.24
4352,5098.68
4353,9465.4
4354,5920.24
4355,5509.91
4356,6090.91
4357,2682.35
4358,6309.63
4359,6946.0
4360,6319.16
4361,2118.62
4362,6735.27
4363,3499.76
4364,6054.17
4365,2586.08
4366,5271.83
4367,3818.94
4368,6584.72
4369,8123.82
4370,4917.49
4371,7165.93
4372,5428.16
4373,5267.68
4374,7527.16
4375,7460.33
4376,6114.87
4377,7597.73
4378,4678.5
4379,7504.15
4380,8462.24
4381,2664.64
4382,8028.64
4383,4681.91
4384,10247.6
4385,10673.18
4386,3401.34
4387,5033.98
4388,10745.81
4389,6218.55
4390,4636.79
4391,10117.21
4392,9114.18
4393,6938.14
4394,7408.82
4395,6431.05
4396,9219.31
4397,11916.36
4398,6159.48
4399,8747.63
4400,4460.9
4401,8227.86
4402,6939.76
4403,8735.56
4404,4161.18
4405,11695.24
4406,5818.35
4407,3906.36
4408,7262.63
4409,6522.84
4410,6285.04
4411,3732.22
4412,5992.03
4413,7562.31
4414,5111.85
4415,7364.33
4416,7462.0
4417,4681.18
4418,11456.64
4419,4038.47
4420,6202.21
4421,12706.94
4422,5428.3
4423,8079.99
4424,5999.03
4425,12235.44
4426,3672.05
4427,5693.64
4428,4135.64
4429,4432.14
4430,4496.22
4431,7735.37
4432,4089.65
4433,4579.9
4434,6845.49
4435,7071.91
4436,5476.53
4437,3685.42
4438,6241.82
4439,5412.46
4440,4928.87
4441,2817.52
4442,6964.6
4443,8931.26
4444,8161.89
4445,7293.0
4446,3036.9
4447,4704.98
4448,4113.08
4449,8471.25
4450,9275.34
4451,6156.59
4452,3705.14
4453,10458.35
4454,5092.92
4455,4550.52
4456,6240.61
4457,6251.19
4458,6092.6
4459,5066.44
4460,6171.8
4461,3567.42
4462,4478.85
4463,6414.82
4464,4124.23
4465,7622.04
4466,6794.08
4467,8748.74
4468,3448.44
4469,4134.03
4470,5269.63
4471,3458.34
4472,10469.79
4473,5630.58
4474,6828.36
4475,4968.19
4476,6144.42
4477,3895.62
4478,4830.46
4479,6307.18
4480,4976.69
4481,3676.19
4482,7705.23
4483,7266.23
4484,6404.12
4485,7855.67
4486,6355.81
4487,6487.14
4488,7827.53
4489,4739.07
4490,5514.83
4491,7324.69
4492,5512.95
4493,3621.59
4494,2871.88
4495,6531.15
4496,9530.18
4497,2171.66
4498,10705.38
4499,4876.34
4500,8192.42
4501,5424.6
4502,3858.07
4503,6180.03
4504,4175.05
4505,2666.26
4506,2616.31
4507,4042.85
4508,6505.34
4509,8843.6
4510,7613.94
4511,4400.25
4512,4354.47
4513,5401.8
4514,8971.13
4515,8015.84
4516,8812.68
4517,3767.2
4518,6179.3
4519,7299.15
4520,4948.2
4521,5741.83
4522,9469.86
4523,8380.95
4524,5447.8
4525,4851.93
4526,3734.81
4527,5085.62
4528,7458.35
4529,6421.51
4530,7093.29
4531,7770.96
4532,5462.42
4533,3539.86
4534,5704.95
4535,3953.33
4536,5336.08
4537,4167.71
4538,6945.88
4539,4618.71
4540,8568.63
4541,11361.62
4542,6945.97
4543,3795.64
4544,2992.06
4545,5850.08
4546,5681.04
4547,3547.58
4548,2996.43
4549,5038.06
4550,5606.28
4551,7487.67
4552,8626.2
4553,6354.7
4554,8044.09
4555,2799.61
4556,10728.09
4557,10206.88
4558,5305.06
4559,6768.4
4560,4350.72
4561,6777.66
4562,6688.3
4563,7214.79
4564,7761.24
4565,3754.17
4566,3322.33
4567,6246.71
4568,4844.66
4569,6212.23
4570,3161.23
4571,2859.51
4572,6275.24
4573,7962.35
4574,8552.46
4575,9324.1
4576,9347.85
4577,7081.73
4578,3247.17
4579,4982.49
4580,6424.55
4581,4040.47
4582,5451.14
4583,8751.79
4584,5936.54
4585,4365.38
4586,4699.97
4587,5935.93
4588,7771.39
4589,6201.51
4590,9312.95
4591,5438.42
4592,3869.92
4593,8236.84
4594,6282.35
4595,6281.22
4596,8930.05
4597,8586.84
4598,3713.88
4599,3417.4
4600,3038.83
4601,5752.15
4602,5951.74
4603,7124.51
4604,5436.43
4605,11117.02
4606,6519.52
4607,4970.66
4608,3870.08
4609,3078.89
4610,5340.84
4611,6334.49
4612,6981.39
4613,5162.21
4614,3188.68
4615,5279.48
4616,7542.42
4617,5624.76
4618,11038.35
4619,3696.53
4620,5299.43
4621,3817.89
4622,6344.94
4623,6862.59
4624,3943.97
4625,5149.78
4626,5531.62
4627,5417.74
4628,4619.47
4629,6607.61
4630,5733.21
4631,8494.22
4632,6329.46
4633,10961.72
4634,10858.35
4635,7262.05
4636,6836.69
4637,9532.52
4638,9478.61
4639,4854.16
4640,5038.08
4641,3104.52
4642,4841.47
4643,5869.93
4644,5797.29
4645,4241.56
4646,4465.73
4647,4429.5
4648,5738.06
4649,4827.92
4650,6530.27
4651,5312.15
4652,5422.13
4653,2954.93
4654,10070.93
4655,5548.86
4656,5346.77
4657,3569.05
4658,6651.42
4659,7180.74
4660,3238.19
4661,2486.27
4662,5069.16
4663,5888.54
4664,7920.08
4665,4575.87
4666,5301.65
4667,11841.25
4668,13330.06
4669,15350.65
4670,7157.3
4671,6739.16
4672,4344.95
4673,4118.32
4674,2054.68
4675,8702.35
4676,6486.13
4677,4948.5
4678,5926.09
4679,4590.55
4680,7908.33
4681,4993.77
4682,7150.55
4683,5669.76
4684,4230.17
4685,11809.16
4686,7928.69
4687,4855.85
4688,4978.68
4689,6281.7
4690,7849.83
4691,5477.15
4692,4211.19
4693,6901.07
4694,4567.24
4695,5563.31
4696,3176.96
4697,5641.25
4698,3876.89
4699,6903.21
4700,6416.74
4701,9563.96
4702,3508.49
4703,3481.78
4704,5532.1
4705,8319.45
4706,4247.94
4707,4724.7
4708,9376.72
4709,6708.29
4710,4238.73
4711,10597.23
4712,7894.05
4713,6567.41
4714,7977.57
4715,3477.66
4716,8213.31
4717,5250.94
4718,9059.13
4719,4397.14
4720,7697.84
4721,6274.04
4722,4818.03
4723,8650.68
4724,6208.49
4725,4844.46
4726,3550.58
4727,5242.14
4728,3403.14
4729,4949.16
4730,11265.21
4731,4137.66
4732,3946.83
4733,6534.8
4734,8266.83
4735,8458.71
4736,11974.64
4737,6888.12
4738,2381.21
4739,4356.81
4740,4324.28
4741,5812.82
4742,4542.22
4743,5525.6
4744,6616.09
4745,5038.87
4746,5661.12
4747,7573.3
4748,8217.17
4749,9192.92
4750,3427.42
4751,6237.01
4752,4159.23
4753,2714.93
4754,7473.46
4755,3389.38
4756,7008.87
4757,6424.3
4758,7688.99
4759,9519.17
4760,7811.89
4761,5716.57
4762,6439.44
4763,7462.08
4764,5050.95
4765,3832.04
4766,5346.2
4767,5272.95
4768,5272.97
4769,4322.16
4770,4274.32
4771,3521.72
4772,3241.26
4773,6582.33
4774,6689.3
4775,5490.5
4776,3066.5
4777,8341.58
4778,5813.62
4779,3536.92
4780,2745.26
4781,5504.58
4782,14081.05
4783,6731.85
4784,5797.66
4785,7210.39
4786,6814.38
4787,8852.9
4788,4984.23
4789,3460.8
4790,6311.25
4791,4480.69
4792,7832.41
4793,4541.26
4794,9471.03
4795,3684.99
4796,5054.82
4797,3973.11
4798,6722.95
4799,9126.77
4800,4271.38
4801,9598.71
4802,3848.53
4803,6546.43
4804,6754.6
4805,4549.46
4806,5218.03
4807,7107.69
4808,6150.2
4809,3186.83
4810,7197.61
4811,14496.29
4812,7753.46
4813,7417.33
4814,5760.76
4815,7561.93
4816,8340.56
4817,8227.61
4818,7025.78
4819,9182.85
4820,3265.57
4821,2313.96
4822,2107.46
4823,6717.46
4824,8693.25
4825,10188.25
4826,5057.65
4827,5951.33
4828,11554.13
4829,6796.23
4830,4491.93
4831,4027.43
4832,5467.94
4833,9771.27
4834,3305.11
4835,3638.94
4836,6112.84
4837,4755.79
4838,9386.37
4839,3776.34
4840,5107.7
4841,9098.53
4842,6822.53
4843,7049.96
4844,6021.3
4845,6975.53
4846,4091.56
4847,4384.75
4848,3211.38
4849,2763.75
4850,4459.99
4851,4091.51
4852,5597.15
4853,6837.01
4854,8585.3
4855,8984.93
4856,5815.28
4857,6612.25
4858,6230.05
4859,4515.92
4860,8637.94
4861,8798.39
4862,8010.06
4863,8148.9
4864,7442.21
4865,5299.32
4866,6965.07
4867,7012.86
4868,10016.68
4869,2221.15
4870,6879.64
4871,5985.53
4872,9180.68
4873,9606.07
4874,4217.18
4875,7045.95
4876,7012.79
4877,3077.46
4878,7363.54
4879,4696.64
4880,4630.07
4881,7367.47
4882,7210.94
4883,7434.18
4884,8085.86
4885,3662.23
4886,7826.88
4887,8679.72
4888,4136.78
4889,9718.05
4890,6150.41
4891,5613.33
4892,7971.25
4893,5965.57
4894,4246.14
4895,4652.11
4896,7253.39
4897,9092.23
4898,5016.64
4899,2851.84
4900,6780.42
4901,4024.78
4902,4846.41
4903,6957.34
4904,6734.95
4905,5088.37
4906,7955.58
4907,7391.26
4908,3292.98
4909,10059.78
4910,6085.38
4911,13856.47
4912,4634.61
4913,3678.17
4914,9664.59
4915,10374.38
4916,2487.83
4917,5298.27
4918,7384.6
4919,11186.87
4920,5552.51
4921,2871.35
4922,7153.5
4923,4452.71
4924,5564.07
4925,8469.44
4926,6902.61
4927,9368.36
4928,6009.13
4929,6408.31
4930,3410.26
4931,8696.41
4932,5778.31
4933,10186.58
4934,10734.63
4935,6252.21
4936,6683.66
4937,8833.22
4938,6863.65
4939,5256.55
4940,2322.19
4941,7358.86
4942,5733.95
4943,9889.51
4944,6975.66
4945,5458.21
4946,3460.09
4947,3851.48
4948,4895.74
4949,4783.3
4950,11891.28
4951,4893.44
4952,5534.63
4953,5725.29
4954,9215.74
4955,5125.86
4956,6093.45
4957,5377.82
4958,12957.6
4959,7622.83
4960,8262.25
4961,7965.83
4962,6388.12
4963,9118.92
4964,3766.81
4965,9922.94
4966,6928.11
4967,5768.58
4968,3357.83
4969,9298.7
4970,5027.99
4971,4567.32
4972,4166.64
4973,4604.95
4974,8829.92
4975,9903.28
4976,4239.96
4977,5341.73
4978,7901.94
4979,3687.13
4980,6257.35
4981,6553.12
4982,4125.66
4983,6497.47
4984,6577.9
4985,2238.45
4986,6053.65
4987,7391.93
4988,2433.19
4989,7405.95
4990,2995.67
4991,3929.69
4992,3764.6
4993,7273.38
4994,7861.69
4995,5040.63
4996,11432.14
4997,7194.53
4998,7523.69
4999,4780.65
5000,11292.32
5001,5856.14
5002,7039.55
5003,4364.46
5004,14859.03
5005,6761.24
5006,3402.4
5007,3090.24
5008,4976.19
5009,6304.28
5010,7933.93
5011,4050.16
5012,4908.33
5013,5834.0
5014,5780.69
5015,8582.95
5016,9906.13
5017,4841.87
5018,4643.77
5019,9265.18
5020,4424.6
5021,4119.18
5022,4110.07
5023,5408.07
5024,4411.69
5025,3427.91
5026,9423.6
5027,8053.14
5028,7653.05
5029,7891.07
5030,7246.52
5031,10802.1
5032,2973.3
5033,6205.02
5034,6107.57
5035,5668.22
5036,6192.83
5037,3201.72
5038,7825.82
5039,2952.21
5040,5466.95
5041,4535.13
5042,6706.29
5043,6810.59
5044,5620.27
5045,6137.84
5046,6587.36
5047,4530.08
5048,5879.52
5049,11682.75
5050,3906.08
5051,7032.04
5052,5425.0
5053,4424.99
5054,4681.52
5055,4225.83
5056,5916.31
5057,5668.75
5058,9248.27
5059,7611.05
5060,2701.86
5061,6989.38
5062,6138.65
5063,3576.69
5064,4024.64
5065,2863.98
5066,10596.37
5067,4991.85
5068,9199.62
5069,4220.57
5070,4472.12
5071,6361.79
5072,5047.43
5073,4201.87
5074,8381.43
5075,5569.61
5076,6415.72
5077,8622.26
5078,8861.29
5079,6697.05
5080,3399.32
5081,5221.81
5082,2046.57
5083,5733.24
5084,4190.08
5085,7112.25
5086,5239.63
5087,7029.8
5088,6040.22
5089,5125.81
5090,5260.11
5091,4285.86
5092,11283.13
5093,6437.53
5094,6643.55
5095,8372.9
5096,3322.89
5097,7985.1
5098,3248.29
5099,9399.85
5100,5967.56
5101,6333.4
5102,4004.83
5103,9422.47
5104,11270.43
5105,5868.37
5106,1951.7
5107,3720.6
5108,9386.37
5109,6508.14
5110,5853.03
5111,3652.64
5112,3213.34
5113,4878.34
5114,5621.44
5115,9816.23
5116,10269.39
5117,7921.39
5118,5481.15
5119,8267.71
5120,3843.15
5121,8840.41
5122,6735.71
5123,6295.21
5124,6278.38
5125,7836.3
5126,3966.68
5127,6188.08
5128,7171.53
5129,7474.74
5130,12198.84
5131,5717.12
5132,7590.64
5133,5804.35
5134,4572.93
5135,5399.5
5136,9321.73
5137,1932.07
5138,4893.08
5139,6428.06
5140,5872.3
5141,15086.04
5142,7394.71
5143,3176.09
5144,8704.05
5145,4746.61
5146,5420.56
5147,8421.85
5148,5951.98
5149,3954.66
5150,3576.04
5151,3561.17
5152,6035.26
5153,6272.02
5154,3802.13
5155,8897.47
5156,5071.52
5157,3986.22
5158,4417.64
5159,3192.57
5160,4034.5
5161,6444.81
5162,4301.77
5163,7784.0
5164,5468.39
5165,6354.18
5166,6297.63
5167,8475.09
5168,8129.7
5169,8448.98
5170,4777.16
5171,5050.25
5172,5970.05
5173,4247.98
5174,1548.55
5175,5458.72
5176,3953.45
5177,5979.37
5178,5938.1
5179,7618.66
5180,4410.62
5181,5515.45
5182,5418.42
5183,9501.51
5184,5706.96
5185,4101.79
5186,5584.42
5187,4939.01
5188,7375.22
5189,4548.77
5190,3318.2
5191,9256.7
5192,6066.51
5193,8430.17
5194,6108.38
5195,4495.68
5196,3628.45
5197,7088.56
5198,4858.94
5199,7757.84
5200,4341.2
5201,4006.98
5202,3874.46
5203,7204.78
5204,8914.57
5205,7970.32
5206,7879.52
5207,4392.85
5208,7567.36
5209,4286.27
5210,5048.73
5211,16763.39
5212,4233.91
5213,7423.01
5214,7049.07
5215,6482.42
5216,4431.33
5217,3894.23
5218,8721.01
5219,5710.77
